nFID	lat	lon	location	name	last_at	time	city	gender	id	followers_count	friends_count	statuses_count	created_at	domain	status_id	status_text
123971	23.10726	113.31562	¹ã¶« ÉîÛÚ	ÄÈÄêµÄËéËéÄî	2014/5/2 0:00	0:00:00	3	f	1674707344	2559	250	431	Thu Apr 19 13:23:32 +0800 2012	yuanna123	3.76838E+15	×ª·¢Î¢²©
31532	22.66536	114.02317	¹ã¶« ÉîÛÚ	ÄÏÉ½ÌìÏÂ	2014/5/2 0:00	0:00:00	3	m	1804941255	44	76	316	Sun Aug 29 12:56:25 +0800 2010		3.76804E+15	ÍòÀïÍ¨APP×¨Ïí£¬µãÆÀÃÀÊ³ÍÅ¹ºÉý¼¶Âú50·µ10Ôª£¡http://t.cn/RP3A5gR 
8922	22.5683	113.8998	¹ã¶« ÉîÛÚ	ÄãÄãÎ°´¿	2014/5/2 0:00	0:00:00	3	f	2101173347	57	59	334	Sat Apr 23 07:05:12 +0800 2011		3.76802E+15	¸úËýÃÇÁ½¸öÈË×¡¾ÃÁËÕæµÄ»áËÀÈË http://t.cn/8Fo4WHw
25905	22.6475	113.82434	Õã½­ Äþ²¨	Æ®°®ÄãÒ»Éú²»±ä	2014/5/2 0:00	0:00:00	2	f	1454927437	1201	775	10828	Mon Mar 14 19:15:55 +0800 2011	dicky5210	3.76821E+15	¡¾½ÚÄÜ»º¶Â Æ´³µÍ¬ÐÐ¡¿ÎÒÔÚÎ¢Æ´³µ¡°ÍòÔªÀñ°üËæÐÄÇÀ¡±»î¶¯ÖÐ¶áµÃ³¬Öµ´óÀñ°üÒ»·Ý£¬»°·Ñ¡¢ÓÍ¿¨¾ªÏ²²»¶Ï¡£²»ÓÃÏÛÄ½£¬¼ÓÈëÎ¢Æ´³µV³µÖ÷ÁªÃË£¬·ÖÏí¿ÕÎ»·ÖÏí°®£¬ÏÂÒ»¸öÐÒÔËÕß¾ÍÊÇÄã£¡
81545	23.09362	113.26326	¹ã¶« Öéº£	Ø¯__Y	2014/5/2 0:00	0:00:00	4	m	2270463751	86	232	77	Tue Jul 26 19:53:54 +0800 2011		3.76787E+15	ÞD°lÎ¢²©
81556	23.13664	113.28125	¹ã¶« ¹ãÖÝ	Æ½±²ÂÛ½»	2014/5/2 0:00	0:00:00	1	m	3152807841	19	59	165	Thu Nov 22 09:58:44 +0800 2012		3.71889E+15	[ÐÄ]
67269	23.01317	113.76782	¹ã¶« ¶«Ý¸	ç÷ç÷BabyÂèßä	2014/5/2 0:00	0:00:00	19	f	1752114680	309	71	1334	Tue Jun 08 10:15:46 +0800 2010	zixuanbabylove	3.76776E+15	@Dragon--ýˆ @´óÎõÎõdeÂéÂé @ÊçÒÇÎ¨ÛµËÌìÊ¹ ÖÐÖÐÖÐ
109718	23.01317	113.76782	¹ã¶« ¶«Ý¸	ç÷ç÷BabyÂèßä	2014/5/2 0:00	0:00:00	19	f	1752114680	308	71	1334	Tue Jun 08 10:15:46 +0800 2010	zixuanbabylove	3.76776E+15	@Dragon--ýˆ @´óÎõÎõdeÂéÂé @ÊçÒÇÎ¨ÛµËÌìÊ¹ ÖÐÖÐÖÐ
123953	23.17338	113.32813	¹ã¶« Õ¿½­	Çñ»ÝÁáIOU	2014/5/2 0:00	0:00:00	8	f	1849336774	406	494	311	Mon Oct 11 16:35:07 +0800 2010		3.767E+15	ÎÒ¼ñµÄ£¬µ½µ×ÊÇ²»ÊÇÄãµÄÄØ£¿?????? http://t.cn/R7y3LBg
171291	23.17338	113.32813	¹ã¶« Õ¿½­	Çñ»ÝÁáIOU	2014/5/2 0:00	0:00:00	8	f	1849336774	407	494	311	Mon Oct 11 16:35:07 +0800 2010		3.767E+15	ÎÒ¼ñµÄ£¬µ½µ×ÊÇ²»ÊÇÄãµÄÄØ£¿?????? http://t.cn/R7y3LBg
25904	22.69338	113.84515	ÉÏº£	È«Á¦ÒÔ¸°sinaØ¼	2014/5/2 0:00	0:00:00	1000	m	3264116805	19	60	333	Sat Feb 09 21:21:04 +0800 2013		3.76597E+15	ÎÒ·ÖÏíÁË@ÈËÃñÈÕ±¨ µÄÎÄÕÂ http://t.cn/R7wXsjF
123964	23.19039	113.26053	º£Íâ Ó¢¹ú	È«ÇòÉÝ³ÞÆ·Æ·ÅÆ°ü°ü1	2014/5/2 0:00	0:00:00	2	f	3822648737	1837	1152	3399	Sat Sep 28 16:34:00 +0800 2013		3.76829E+15	³¬ÃÀdior´÷åúÎå¸ñÑòÆ¤ÏµÁÐ ??½ð¿ÛºÍÒø¿ÛÈ«²¿ÏÖ»õ ³ß´ç£º24cm. Çï¶¬¾øÃÀ°Ù´î ?Ô­µ¥Æ·ÖÊ ??»¶Ó­×¨¹ñÑé»õ£¡??ÒÔÏÂÈ«²¿ÏÞÁ¿ÏÖ»õ¼´·¢ ÐèÒªÏ¸½ÚÍ¼ÇëÁªÏµÎÒàÞ[Óä¿ì][Óä¿ì][·¢ºì°ü][·¢ºì°ü]Î¢ÐÅ1390285767
166656	23.19039	113.26053	º£Íâ Ó¢¹ú	È«ÇòÉÝ³ÞÆ·Æ·ÅÆ°ü°ü1	2014/5/2 0:00	0:00:00	2	f	3822648737	1837	1151	3399	Sat Sep 28 16:34:00 +0800 2013		3.76829E+15	³¬ÃÀdior´÷åúÎå¸ñÑòÆ¤ÏµÁÐ ??½ð¿ÛºÍÒø¿ÛÈ«²¿ÏÖ»õ ³ß´ç£º24cm. Çï¶¬¾øÃÀ°Ù´î ?Ô­µ¥Æ·ÖÊ ??»¶Ó­×¨¹ñÑé»õ£¡??ÒÔÏÂÈ«²¿ÏÞÁ¿ÏÖ»õ¼´·¢ ÐèÒªÏ¸½ÚÍ¼ÇëÁªÏµÎÒàÞ[Óä¿ì][Óä¿ì][·¢ºì°ü][·¢ºì°ü]Î¢ÐÅ1390285767
69183	22.997	113.888	¹ã¶«	È¸×ÐTACO	2014/5/2 0:00	0:00:00	1000	f	2115136420	206	103	2238	Wed Jul 27 15:26:52 +0800 2011		3.76811E+15	½üÈÕÀ´£¬ÓÃÄÔ¹ý¶È£¬Now¡«Ö»ÏëºÃºÃºÏÕó£¡[Ë¯¾õ][Ë¯¾õ][Ë¯¾õ] http://t.cn/R7tfzZ9
117715	23.1593	113.25669	ÖØÇì ¿ªÏØ	î£î£¶ù0806	2014/5/2 0:00	0:00:00	34	f	2933601651	140	137	182	Wed Aug 29 10:07:14 +0800 2012		3.7627E+15	ÉÏµÛÖ®×Ó ?ÎÒÕýÔÚÊÕÌý[Songs.PK] 05 - Dhoom 3 - Bande Hain Hum UskeµÄµ¥Çú¡¶[Songs.PK] 05 - Dhoom 3 - Bande Hain Hum Uske¡·?http://t.cn/Rhg0CVN£¨À´×Ô@QQÒôÀÖ£©
5726	22.547	113.385	¹ã¶« ÖÐÉ½	êÉ±±Fish-eye	2014/5/2 0:00	0:00:00	20	m	2134554053	373	263	2040	Sat May 14 18:52:47 +0800 2011		3.76733E+15	//@ËïÔü: ¶Ô£¬ÎÒ¾ÍÔÚÏëÔõÃ´ÐÎÈÝ²ÅºÃ//@²©²©²©ls: ±âÆ½»¯¡«
8921	22.58521	113.86325	º£ÄÏ ÈýÑÇ	ËÕÏÔ»ª90	2014/5/2 0:00	0:00:00	2	f	2429599252	334	227	1214	Wed Sep 28 16:58:26 +0800 2011		3.76766E+15	??
180056	23.2898	113.8376	¹ã¶« ¹ãÖÝ	ËÖÂ¹_	2014/5/2 0:00	0:00:00	1	f	2723657111	1156	1415	3523	Tue May 01 15:40:29 +0800 2012		3.76709E+15	[Ôê¿ñÖ¢][Ôê¿ñÖ¢]//@à©à©Â¹v:°¡°¡°¡[Ôê¿ñÖ¢]ÈÃÎÒÇéºÎÒÔ¿°[Ôê¿ñÖ¢]//@Â¹ÍáÄå:Ë§±¬ÁË[Ôê¿ñÖ¢][Ôê¿ñÖ¢] //@ÈíÂ¹ÉÙÅ®:[Ôê¿ñÖ¢][Ôê¿ñÖ¢]ÎÒÊÇÍÈÃ«
92886	23.13168	113.33136	±±¾© ¶«³ÇÇø	Ì«ÑôµÄÅ®ÈËÐÄ	2014/5/2 0:00	0:00:00	1	f	2916322751	462	218	521	Fri Aug 10 18:28:55 +0800 2012		3.76822E+15	ÓÖÒ»´ÎÂúÂúµÄ×£¸££¡ http://t.cn/zRTqB9L
52633	22.99032	113.01181	¹ã¶« ÉîÛÚ	Ì©µÏÐÜÎâê»Ö¾ÔÚËÄ·½	2014/5/2 0:00	0:00:00	3	m	2096519452	809	483	2401	Mon Apr 11 00:47:36 +0800 2011		3.76755E+15	¿ÕÖÐ·ÉÈË
166652	23.308	113.33695	¹ã¶« ¹ãÖÝ	ÍÃ×Óxian	2014/5/2 0:00	0:00:00	1	f	3106204393	37	30	189	Tue Nov 13 11:22:56 +0800 2012		3.76812E+15	¶¬ÌìÀï ÊÖ½Å±ùÀäµÄÇ×ÃÇ×¢ÒâÀ²£¡~~
4883	22.5121	113.33568	Ïã¸Û ÖÐÎ÷Çø	Íõºìwinifred	2014/5/2 0:00	0:00:00	2	f	2695641084	32703	273	1017	Tue Jan 31 10:50:14 +0800 2012		3.76788E+15	ÎÒÊÇÕæµÄ°ÑÑ§Ô±ÃÇ±Æ¼±ÁËÂð£¿[Î¯Çü]ÕâÊÇÒ»Î»µ£ÈÎ¿§·ÈÊ¦¼¼ÄÜ´óÈüµÄÆÀÎ¯£¬³ýÁËÓÐÒ»¼Ò@ÖÐÉ½ÊÐÊ¯áªÔÃºã¿§·ÈÌåÑé¹Ý £¬»¹ÓÐÒ»¸ö¿§·ÈÎ÷µãÅàÑµ»ú¹¹£¬ÎªÁËÄÜ½«»éÀñµÄÃÀºÃÔªËØÈÚÈë¿§·ÈµÄÇé¸ÐÖÐ£¬Ëý¶þ»°²»ËµµÄÔÙÒÔÑ§ÉúµÄÉí·Ý×øµ½ÁË¿ÎÊÒµ±ÖÐ¡«Ëý²»µÃ²»ÈÃÎÒÅå·þ£¬Ëµµ½×öµ½£¬¼á³Ö£¬ÐéÐÄ£¬¿Õ±­ÐÄÌ¬[good]@Íõºì»éÀñÑ§Ôº
106573	23.118	113.62999	ºþÄÏ ºâÑô	ÎÄ»Û¡£	2014/5/2 0:00	0:00:00	4	f	1776456533	57	77	19	Fri Jul 16 10:41:30 +0800 2010		3.71392E+15	½ðÐãÏÍÄãÀ´¹ÜÎÒ°¡¡£[ÎûÎû][ÎûÎû]
117720	23.17239	113.23842	º£Íâ ÆäËû	ÎÒ°®ÌìÊ¹exo	2014/5/2 0:00	0:00:00	16	f	3429744520	82	182	87	Tue May 07 19:45:56 +0800 2013		3.76483E+15	×ª·¢Î¢²©
123951	23.13954	113.31535	¹ã¶«	ÎÒ¾ÍÊÇÄûÃÊ¹þ¹þ¹þ	2014/5/2 0:00	0:00:00	1000	f	3626071724	52	98	136	Wed Jul 31 00:34:50 +0800 2013		3.72098E+15	Å®ÉñÉú¿ì
117708	23.14913	113.2337	±±¾© ³çÎÄÇø	ÎÒÒ»Ö±ÊÇ6ºÅ	2014/5/2 0:00	0:00:00	3	m	1807515533	2051	932	4578	Sat Jan 01 22:11:28 +0800 2011	horiahao	3.7608E+15	ÎÒ¸üÐÂÁËÎ¢²©iPad¿Í»§¶ËV3.6.0À²£¡È«ÐÂÖ§³ÖiOS8~¢ÙÐÂÔö»áÔ±¹ºÂò¹¦ÄÜ£»¢ÚÐÂÔö×ÛºÏËÑË÷¹¦ÄÜ£»¢ÛÐÂÔöÐ¡ÇåÐÂ±³¾°Í¼¡£¿ìÀ´ºÍÎÒÒ»ÆðÌåÑé°É£¡App storeÏÂÔØµØÖ·£ºhttp://t.cn/h98rBI
48818	22.8035	113.80568	¹ã¶« ¹ãÖÝ	ÎâÊÀÑ«sulli	2014/5/2 0:00	0:00:00	1	f	3990281150	60	81	107	Tue Jan 21 21:53:50 +0800 2014	WesMz	3.76316E+15	@Å¬Á¦Å¬Á¦ÔÙÅ¬Á¦x ÉúÈÕ¿ìÀÖ£¡·¹ÃÇÓÀÔ¶°®Äã£¡ÈöÀ­ºÙ£¡[°®Äã][°®Äã]??
70756	23.02865	113.99147	¹ã¶« ¶«Ý¸	Ï¦²Å½´	2014/5/2 0:00	0:00:00	19	f	2860994350	66	55	381	Thu Jul 05 14:15:52 +0800 2012		3.76695E+15	Âí¿Ë
114506	23.02865	113.99147	¹ã¶« ¶«Ý¸	Ï¦²Å½´	2014/5/2 0:00	0:00:00	19	f	2860994350	65	55	382	Thu Jul 05 14:15:52 +0800 2012		3.76839E+15	ÀÏÄï½ñÌì²»ÉÏ°à[doge]
39234	22.79793	113.49207	¹ã¶« ¹ãÖÝ	ÎûÎû_ÎÒÊÇÓêÐÀ	2014/5/2 0:00	0:00:00	1	f	3627632817	110	169	2659	Fri Aug 09 19:52:22 +0800 2013		3.76741E+15	×ª·¢Î¢²©
39627	22.89231	112.88002	¹ã¶« ·ðÉ½	ÏÄ__Çç	2014/5/2 0:00	0:00:00	6	f	2859042474	656	432	49	Tue Jul 03 13:33:10 +0800 2012		3.76766E+15	@-³ÂÏþÓ¨y @ºÚÃÃ_Ð¡ÑÀ³Ý 
52634	22.9862	113.03616	¹ã¶« ·ðÉ½	ÏëÄîYOU¸äµÄÎ¢Ð¦	2014/5/2 0:00	0:00:00	6	f	3875240190	16	28	64	Thu Oct 31 11:11:14 +0800 2013		3.72203E+15	×ª·¢Î¢²©
5725	22.5306	113.36443	¹ã¶« ÖÐÉ½	Ð¡±¿vs±¿	2014/5/2 0:00	0:00:00	20	f	2787053084	635	1240	1184	Mon Apr 30 09:58:05 +0800 2012		3.7678E+15	ÔÚÕâ¸öÊÀÉÏ²»Òª¹ý·ÖÒÀÀµÈÎºÎÈË£¬ÒòÎª¼´Ê¹ÊÇÄãµÄÓ°×Ó¶¼»áÔÚÄ³Ð©Ê±ºòÀë¿ªÄã¡£ http://t.cn/R75Zb9c
31534	22.63207	114.03319	¹ã¶« ·ðÉ½	Ð¡ÀîÏ¼	2014/5/2 0:00	0:00:00	6	f	1731603995	92	127	740	Wed Apr 21 23:49:30 +0800 2010		3.76788E+15	×ª·¢Î¢²©
92879	23.1284	113.37439	¹ã¶« ¹ãÖÝ	Ð¡Ç¿OOÕÅÖÎÇ¿	2014/5/2 0:00	0:00:00	1	m	2459629661	35	28	377	Fri Nov 11 22:48:11 +0800 2011		3.76785E+15	¸ÕÏÂ°àÈ¥³ÆÁË£¬Ò»¸öÔÂ²»µ½³¤ÁË4½ï£¬¿ªÊ¼²»¸ÒÏàÐÅ¿´µ½µÄÖ¸Õë£¬È»ºóÓÖÈ¥³Æ¼¸ÏÂ£¬¹ûÈ»ÊÇÕâÑù£¬20ÌìÔöÖØ4½ï£¬¶øÇÒ»¹ÊÇÔÚ¹¤µØÉÏ£¬ÕâÕæÊÇÆæ¼£¡£¡£Õâ¶ÎÊ±¼äÔÚÉíÌåÉÏµÄÅ¬Á¦Ã»ÓÐ°×·Ñ£¬µÚÒ»´ÎÃ»ÓÐÒòÎªÃ¦ÂµµÄ¹¤×÷¶øºöÊÓÉíÌå¡£¼´Ê¹¹¤×÷ÔÙÃ¦Âµ£¬Ò»ÑùÄÜ¼æ¹ËÉíÌå£¬Õâ²ÅÊÇÎÒÒªµÄÉú»î£¬GO~ http://t.cn/R75tImp
117714	23.1672	113.23934	½­Î÷ ÄÏ²ý	ÐÄÄúËùÏë	2014/5/2 0:00	0:00:00	1	m	2514658743	74	201	89	Wed Dec 07 09:05:06 +0800 2011		3.7353E+15	Ê±¼ä¹ýÁË£¬È´ÁôÔÚÐÄÀï¡£Íí°² http://t.cn/RPUwLX4
8920	22.5369	113.92109	±±¾© º£µíÇø	ÑøÏ¸°ûµÄÃÈÃÈ	2014/5/2 0:00	0:00:00	8	f	1639417461	249	184	761	Fri May 14 10:23:06 +0800 2010	millelune	3.7674E+15	[°®Äã] //@Ð»öª·æ·æÐÐÌìÏÂ¸èÃÔ»á:[ÐÄ][»°Í²][¸øÁ¦]
81553	23.04341	113.33951	¹ã¶« ¹ãÖÝ	Ò¢Ïþ¾ý-	2014/5/2 0:00	0:00:00	1	f	2839687845	299	203	672	Fri Jun 29 14:18:12 +0800 2012		3.76755E+15	??//@QT_DML:¹þ¹þ¡­·Ö·ÖÖÓÐ¦³éÁË£¬ÃÃÖ½ÃÇº°³öÁËÐÄÉù£¬Ò»¾äÒ»¾ä°²¶Ô½ÐµÃÕæÆà²Ò????@Éñ·²µÄèºº¢×Ó @Ò¢Ïþ¾ý-
55302	23.03773	113.14907	¹ã¶« ·ðÉ½	Ò¦Ò¦Ò¦Ò¦Ò¦´óì³	2014/5/2 0:00	0:00:00	6	f	1762027870	816	518	2453	Mon Jun 14 17:30:42 +0800 2010	sophiah	3.76788E+15	Ì«¶ÔÁË????
171288	23.294	113.359	¹ã¶« ¹ãÖÝ	Ò¶Õäsu	2014/5/2 0:00	0:00:00	1	f	1889508234	464	315	3178	Mon Dec 06 10:32:23 +0800 2010	konniesu1984	3.76807E+15	ÀÏÍõÀ´µçËµºÏ·Êµê¿Í·þ¸æ¼±£¬ÒªÇóÅÉÈËÖ§Ô®£¬ÎÒÄÇÀ´ÄÇÃ´¶àÈËÄÅ£¬Æ½Ê±ËµÒª´¢±¸ÓÖËµÎÒ°Ü¼Ò×Ó[Ðßàªàª]
117721	23.14992	113.24998	¹ã¶« ¹ãÖÝ	Ò»Æ·Ê±ÉÐ2389	2014/5/2 0:00	0:00:00	1	m	5000229832	707	1082	1352	Fri Nov 29 01:29:13 +0800 2013		3.7664E+15	2014ÄêúÙ×îÐÂ¿îÊ½ª¯41909È«Æ¤¯ü³ß´ç29X14x30cm¡­ý¬ÒÔ³ö»õÁË£¬Î¢ÐÅ409487895 http://t.cn/R7yAOK2
123963	23.14992	113.24998	¹ã¶« ¹ãÖÝ	Ò»Æ·Ê±ÉÐ2389	2014/5/2 0:00	0:00:00	1	m	5000229832	708	1082	1352	Fri Nov 29 01:29:13 +0800 2013		3.7664E+15	2014ÄêúÙ×îÐÂ¿îÊ½ª¯41909È«Æ¤¯ü³ß´ç29X14x30cm¡­ý¬ÒÔ³ö»õÁË£¬Î¢ÐÅ409487895 http://t.cn/R7yAOK2
81544	23.1312	113.28002	ºÓÄÏ Ö£ÖÝ	Ò»ÍëÑÀ³Ý	2014/5/2 0:00	0:00:00	1	m	2410818677	1038	363	912	Fri Oct 14 10:49:23 +0800 2011	nuttynora	3.76818E+15	Ã¿´ÎÀ´¿Æ¼¼ÊÐ³¡×ø906¶¼ÄÜË¢ÐÂÊ±³¤¼ÇÂ¼£¬Ê®Îå·ÖÖÓ×ßÁËÒ»Õ¾Â·Ë¾»úà»à»Ç°Ãæ¶ÂµÄÏñ»ð³µÒ»Ñù¸Ð¾õË¾»úÃÈÃÈßÕ£¬Ä¿Ç°ÈÆµ½¾­ÎåÂ·£¬Õ¬ÁËÌ«¾ÃÅ¼¶û³öÀ´ºôÎüÒ»ÏÂÖ£ÖÝµÄÎíö²Ë³±ãÌíÌí¶Â??????
123955	23.1312	113.28002	ºÓÄÏ Ö£ÖÝ	Ò»ÍëÑÀ³Ý	2014/5/2 0:00	0:00:00	1	m	2410818677	1039	363	912	Fri Oct 14 10:49:23 +0800 2011	nuttynora	3.76818E+15	Ã¿´ÎÀ´¿Æ¼¼ÊÐ³¡×ø906¶¼ÄÜË¢ÐÂÊ±³¤¼ÇÂ¼£¬Ê®Îå·ÖÖÓ×ßÁËÒ»Õ¾Â·Ë¾»úà»à»Ç°Ãæ¶ÂµÄÏñ»ð³µÒ»Ñù¸Ð¾õË¾»úÃÈÃÈßÕ£¬Ä¿Ç°ÈÆµ½¾­ÎåÂ·£¬Õ¬ÁËÌ«¾ÃÅ¼¶û³öÀ´ºôÎüÒ»ÏÂÖ£ÖÝµÄÎíö²Ë³±ãÌíÌí¶Â??????
44717	22.91679	113.36704	¹ã¶« ¹ãÖÝ	ÓÀßhµÄÓÀßh__cys	2014/5/2 0:00	0:00:00	1	f	2161986347	324	342	1956	Sat Jun 04 00:19:16 +0800 2011		3.76676E+15	#±£ÎÀÂÜ²·2#ÎÒÉÏ°ñÀ²!
187911	23.73902	113.01981	¹ã¶« ÇåÔ¶	ÓêºóÇçÌìBeeBee	2014/5/2 0:00	0:00:00	18	f	3218007950	56	162	318	Tue Apr 02 20:18:01 +0800 2013		3.76718E+15	@³ÂÕ¹Åô¼åpang ¶Ô²»Æð£¡×Ô´ÓÓÐÁË³¬ºÃÍæµÄ#»¶ÀÖ¸Ç´óÂ¥#£¬ÎÒÔÚ´óÂ¥Àï°²ÁË¼Ò£¬ÓÐ³ÔÓÐºÈÓÐµÃÍæ£¬ºöÂÔÁËÄãÓÇÉËµÄ±íÇé¡£ÏÂÔØ£ºhttp://t.cn/zRQACN6
69179	22.99983	113.93144	¹ã¶« ¶«Ý¸	ÓïÄ¬Ä¬Ø¼	2014/5/2 0:00	0:00:00	19	m	2442315940	3054	349	260	Tue Oct 04 15:47:37 +0800 2011		3.76675E+15	#·ÖÊÖÒªÇóÄÄ¼ÒÇ¿# Õâ¼ÒÇ¿http://t.cn/R7UmJcU
76156	23.115	113.194	½­Î÷ ¸ÓÖÝ	ÓöÉÏÑÏÉµ×ÓµÄ·è×Ó	2014/5/2 0:00	0:00:00	7	f	1788568463	763	120	205	Fri Aug 06 17:28:29 +0800 2010	huangfen8023	3.7681E+15	Çó³é¡£¡£¡£[ÒõÏÕ][ÒõÏÕ][ÒõÏÕ]@ÑÏÑÏÑÏÑÏËØ»ª @Ã·Ð¡Ñ°ÊÇÌõÓã @ninjaray 
7064	22.53452	113.46215	½­Î÷ ¾Å½­	ÔÆÍÅÔÚ¸è³ª	2014/5/2 0:00	0:00:00	4	f	2153499320	35	71	149	Wed Jun 01 13:01:20 +0800 2011		3.76572E+15	ÔÆµ­·çÇá¡£¡£¡£
55299	23.02628	113.12871	ÁÉÄþ ´óÁ¬	Õæ°®Áã¾àÀëÎÂÅ¯	2014/5/2 0:00	0:00:00	2	f	1624558683	284	329	1893	Sat Dec 17 21:39:17 +0800 2011		3.76663E+15	³ö½á¹ûÁË£¬ÔÚÅö×²
76157	23.10709	113.16091	¹ã¶« ·ðÉ½	Ö£Ï²Ü¿zheng	2014/5/2 0:00	0:00:00	6	f	3076052637	25	32	54	Thu Nov 01 21:01:26 +0800 2012		3.75678E+15	ÄãÃÇÓÐ¼û¹ý¼¦µ°ÊÇ°×µÄÂð http://t.cn/Rh93rWo
36372	22.816	113.22599	¹ã¶« ·ðÉ½	__J_Jin	2014/5/1 0:00	0:01:00	6	m	1777531372	398	367	2224	Wed Jul 28 23:33:15 +0800 2010	jcjin	3.73389E+15	×ª·¢Î¢²©
174492	23.21239	113.37808	¹ã¶« ¶«Ý¸	598-±¦	2014/5/1 0:00	0:01:00	19	f	2169007402	450	342	1338	Sat Jun 11 16:58:56 +0800 2011		3.7679E+15	¿àÖÐ×÷˜·??????“Î×¡
163583	23.107	113.774	¹ã¶« Ã¯Ãû	EA-amy	2014/5/1 0:00	0:01:00	9	f	2729225200	105	76	277	Wed Feb 29 13:20:01 +0800 2012		3.7668E+15	°®Çé²¢²»»áÈÃÁ½¸öÈË°×Í·µ½ÀÏ£¬°®ÇéµÄÁ¦Á¿ºÜÓÐÏÞ¡£´ø¸øÒ»¸öÅ®ÈËÏ£ÍûµÄ²»ÊÇ°®Çé£¬¶øÊÇÄÐÈËµÄÔðÈÎ¸Ð¡£´ø¸øÒ»¸öÄÐÈË°²È«µÄÒ²²»ÊÇ°®Çé£¬¶øÊÇÅ®ÈË¶Ô¼ÒÍ¥µÄ¸¶³ö¡£°®ÇéÈÃÁ½¸öÈË×ßÔÚÒ»Æð£¬¶øÏëÒª¼ÌÐø×ßÏÂÈ¥µÄ¶¯Á¦£¬²¢²»Ö»¿¿Ïà°®¡£°×Í·µ½ÀÏµÄÃØ¾÷£¬ÎÞ·Ç¾ÍÊÇÁ½¼þÊÂÇé£¬¸ºÔðºÍ¸¶³ö¡£
25838	22.69473	113.64195	ºþ±± Îäºº	fionfun	2014/5/1 0:00	0:01:00	1	f	1880587321	233	103	885	Thu Dec 02 22:50:26 +0800 2010		3.76678E+15	½ñÌìÓÐµãÐ¡ÓôÃÆ£¡ http://t.cn/RhGVrDU
52632	22.91043	113.95185	¹ã¶« ¶«Ý¸	fIsH_Xy³¿ÔÊ	2014/5/1 0:00	0:01:00	19	f	2441123124	327	212	758	Mon Oct 03 22:41:54 +0800 2011		3.76738E+15	×ª·¢Î¢²©
174828	23.193	113.39401	¹ã¶« ¹ãÖÝ	love_JJ_foreverÎ¢Ð¦ÏòÅ¯	2014/5/1 0:00	0:01:00	1	f	3919048914	184	428	1646	Mon Nov 25 21:04:56 +0800 2013		3.76844E+15	¼¯ÆëÆß¸ö£¬Ð¡Ê®Ò»ÊÇ²»ÊÇ¾ÍÒª³öÀ´ÁË[ÍÚ±ÇÊº]
35305	22.82822	112.9489	ºþ±± Îäºº	MyÂ¶Â¶°¢	2014/5/1 0:00	0:01:00	1	f	3402789734	226	191	283	Thu May 02 19:44:48 +0800 2013		3.76674E+15	»Ø¸´@AbnerÀÏºÚ:ºÀÎÞÐÄÇéÏÖÔÚ ??//@AbnerÀÏºÚ:ÄáÂê£¬ÎÒÕâÒ»ÌìÀÛµÄÒªËÀ£¬ÄãÈ´ËµÄãÒªºÍÎÒÅ®ÉñÈ¥Ô¼»á£¡ÒªÎÒÔõÃ´Ïë£¡£¡@MyÂ¶Â¶°¢
46941	22.81699	113.54299	¹ã¶« ¹ãÖÝ	RedEmperor	2014/5/1 0:00	0:01:00	1	m	2895164705	118	92	326	Sat Jul 21 09:14:21 +0800 2012		3.76742E+15	 //@Õ¬¸¯¼¯ÖÐÓª:ÃÀ£¡£¡
76153	23.03861	113.11188	¹ã¶« ³±ÖÝ	Z--êÀ¶ù	2014/5/1 0:00	0:01:00	51	f	2463931515	421	345	449	Fri Nov 18 22:29:59 +0800 2011		3.7598E+15	ºÃ¾ÃÃ»Íæ£¬²îµãÍüÁË»¹ÓÐÕâ¸öÎ¢²©¡£[º¹] http://t.cn/8kdKOTl
180694	23.46257	113.15204	ºþÄÏ ³£µÂ	°®ÉÏ°ü×ÓµÄÄã	2014/5/1 0:00	0:01:00	7	f	5107360250	36	78	109	Tue Apr 08 15:52:21 +0800 2014		3.75191E+15	Õâ´òÁ³µÄËÙ¶ÈÒ²Ì«¿ìÁË°É£¬ÔçÉÏµÄÐÂÎÅÏÂÎç¾Í´òÁ³£¬°¥£¬ÕæÐÄÏëÎÊÄÇÐ©ÄãÃÇµÄÁ³ÌÛ²»ÌÛ£¬»¹Òª²»ÒªÔÙ´ò¼¸ÏÂ http://t.cn/z8dGsTF
119092	23.12854	113.23006	¹ã¶« ¹ãÖÝ	²»ÒªÃÔÁµÁÁ¸çbaby	2014/5/1 0:00	0:01:00	1	m	2287810364	930	1997	880	Fri Aug 05 10:15:30 +0800 2011		3.76746E+15	·ÖÏíÍ¼Æ¬ http://t.cn/R7GQzwM
